soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep,aktivitetsomraade
2020,11,1119,999543731,1119,111,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,16,1120,Regionalt prioriterte kulturlandskap
2020,11,1119,999543731,1119,111,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,2,140,Regionalt prioriterte kulturlandskap
2020,11,1119,999543731,1119,111,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,99,6930,Regionalt prioriterte kulturlandskap
2020,11,1119,999543731,1119,111,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,74,5180,Regionalt prioriterte kulturlandskap
2020,11,1119,999543731,1119,111,3,0,Biologisk mangfold,Beiting av kystlynghei,Svaert viktig,60,DEKAR,560,33600,Utvalgte naturtyper
2020,11,1119,999543731,1119,111,3,0,Biologisk mangfold,Beiting av kystlynghei,Ikke klassifisert,0,DEKAR,0,0,Utvalgte naturtyper
2020,11,1119,999543731,1119,111,3,0,Biologisk mangfold,Skjoetsel av biologisk verdifulle arealer,Beiting,50,DEKAR,33,1650,Prioriterte naturverdier
2020,11,1119,999543731,1119,111,3,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjoedsel,Nedfelling eller nedlegging av husdyrgjoedsel,75,DEKAR,105,7875,Miljoevennlig spredning av husdyrgjoedsel
2020,11,1119,999543731,1119,111,3,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,50,DEKAR,105,5250,Miljoevennlig spredning av husdyrgjoedsel
2020,11,1134,999507344,1134,42,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,1,70,Regionalt prioriterte kulturlandskap
2020,11,1134,999507344,1134,42,2,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,8,560,Regionalt prioriterte kulturlandskap
2020,11,1134,999507344,1134,42,2,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,36,2520,Regionalt prioriterte kulturlandskap
2020,11,1114,999323197,,,,,Kulturlandskap,Drift av beitelag,Smaafe,20,ANTALL_DYR,1079,21580,Opprettholde kulturlandskapet
2020,11,1133,999304125,,,,,Kulturlandskap,Drift av beitelag,Smaafe,20,ANTALL_DYR,1176,23520,Opprettholde kulturlandskapet
2020,11,1144,999303382,1144,20,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,13,910,Regionalt prioriterte kulturlandskap
2020,11,1144,999303382,1144,20,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,16,1120,Regionalt prioriterte kulturlandskap
2020,11,1144,999303382,1144,20,1,0,Kulturlandskap,Drift av bratt areal,Ikke klassifisert,0,DEKAR,0,0,Regionalt prioriterte kulturlandskap
2020,11,1144,999303382,1144,20,1,0,Biologisk mangfold,Skjoetsel av biologisk verdifulle arealer,Beiting,50,DEKAR,46,2300,Prioriterte naturverdier
2020,11,1144,999303382,1144,20,1,0,Biologisk mangfold,Tilrettelegging av hekke- og beiteomraader for fugl,Hoey tilrettelegging,800,DEKAR,0,0,Prioriterte naturverdier
2020,11,1144,999303382,1144,20,1,0,Friluftsliv,Vedlikehold av turstier i jordbrukslandskapet,Hoey tilrettelegging,6,METER,857,5142,Turmuligheter og tilgjengelighet
2020,11,1108,999303153,,,,,Kulturlandskap,Drift av beitelag,Smaafe,20,ANTALL_DYR,1008,20160,Opprettholde kulturlandskapet
2020,11,1101,999293743,1101,84,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,1,70,Regionalt prioriterte kulturlandskap
2020,11,1101,999293743,1101,84,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,67,4690,Regionalt prioriterte kulturlandskap
2020,11,1101,999293743,1101,84,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,100,7000,Regionalt prioriterte kulturlandskap
2020,11,1101,999293743,1101,84,3,0,Friluftsliv,Vedlikehold av turstier i jordbrukslandskapet,Lav tilrettelegging,4,METER,821,3284,Turmuligheter og tilgjengelighet
2020,11,1133,999291023,1133,101,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,10,700,Regionalt prioriterte kulturlandskap
2020,11,1133,999291023,1133,101,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,1,70,Regionalt prioriterte kulturlandskap
2020,11,1133,999291023,1133,101,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,30,2100,Regionalt prioriterte kulturlandskap
2020,11,1133,999291023,1133,101,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,30,2100,Regionalt prioriterte kulturlandskap
2020,11,1133,999291023,1133,101,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av enkeltstaaende automatisk fredete kulturminner,Beiting,500,ANTALL,25,12500,Automatisk fredede kulturminner
2020,11,1133,999291023,1133,101,1,0,Friluftsliv,Vedlikehold av turstier i jordbrukslandskapet,Hoey tilrettelegging,6,METER,1353,8118,Turmuligheter og tilgjengelighet
2020,11,1122,999286208,1122,60,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,1,70,Regionalt prioriterte kulturlandskap
2020,11,1122,999286208,1122,60,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,1,70,Regionalt prioriterte kulturlandskap
2020,11,1122,999286208,1122,60,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,25,1750,Regionalt prioriterte kulturlandskap
2020,11,1122,999286208,1122,60,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,47,3290,Regionalt prioriterte kulturlandskap
2020,11,1122,999286208,1122,60,1,0,Biologisk mangfold,Slaatt av slaattemark,Viktig,1200,DEKAR,23,27600,Utvalgte naturtyper
2020,11,1122,999286208,1122,60,1,0,Biologisk mangfold,Slaatt av slaattemark,Ikke klassifisert,0,DEKAR,0,0,Utvalgte naturtyper
2020,11,1122,999282784,1122,33,8,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,9,630,Regionalt prioriterte kulturlandskap
2020,11,1122,999282784,1122,33,8,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,2,140,Regionalt prioriterte kulturlandskap
2020,11,1122,999282784,1122,33,8,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,81,5670,Regionalt prioriterte kulturlandskap
2020,11,1122,999282784,1122,33,8,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,98,6860,Regionalt prioriterte kulturlandskap
2020,11,1133,999282148,,,,,Kulturlandskap,Drift av beitelag,Smaafe,20,ANTALL_DYR,1024,20480,Opprettholde kulturlandskapet
2020,11,1134,999282008,,,,,Kulturlandskap,Drift av beitelag,Smaafe,20,ANTALL_DYR,1590,31800,Opprettholde kulturlandskapet
2020,11,1134,999282008,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,20,ANTALL_DYR,94,1880,Opprettholde kulturlandskapet
2020,11,1119,999277012,1119,71,10,0,Kulturminner og kulturmiljoeer,Skjoetsel av enkeltstaaende automatisk fredete kulturminner,Beiting,500,ANTALL,12,6000,Automatisk fredede kulturminner
2020,11,1119,999277012,1119,71,10,0,Avrenning til vann,Kantsone i eng,Prioriterte omraader,7,METER,1134,7938,Avrenning
2020,11,1119,999277012,1119,71,10,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjoedsel,Nedfelling eller nedlegging av husdyrgjoedsel,75,DEKAR,465,34875,Miljoevennlig spredning av husdyrgjoedsel
2020,11,1108,999255507,,,,,Kulturlandskap,Drift av beitelag,Smaafe,20,ANTALL_DYR,817,16340,Opprettholde kulturlandskapet
2020,11,1133,999245862,1133,127,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,3,210,Regionalt prioriterte kulturlandskap
2020,11,1133,999245862,1133,127,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,1,70,Regionalt prioriterte kulturlandskap
2020,11,1133,999245862,1133,127,2,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,28,1960,Regionalt prioriterte kulturlandskap
2020,11,1133,999245862,1133,127,2,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,40,2800,Regionalt prioriterte kulturlandskap
2020,11,1133,999245862,1133,127,2,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,375,DEKAR,0,0,Regionalt prioriterte kulturlandskap
2020,11,1122,999238939,1122,5,205,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,3,210,Regionalt prioriterte kulturlandskap
2020,11,1122,999238939,1122,5,205,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,22,1540,Regionalt prioriterte kulturlandskap
2020,11,1122,999238939,1122,5,205,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,6,420,Regionalt prioriterte kulturlandskap
2020,11,1122,999238939,1122,5,205,0,Friluftsliv,Vedlikehold av turstier i jordbrukslandskapet,Hoey tilrettelegging,6,METER,680,4080,Turmuligheter og tilgjengelighet
2020,11,1119,999223885,1119,84,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,5,350,Regionalt prioriterte kulturlandskap
2020,11,1119,999223885,1119,84,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,13,910,Regionalt prioriterte kulturlandskap
2020,11,1119,999223885,1119,84,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,3,210,Regionalt prioriterte kulturlandskap
2020,11,1119,999223885,1119,84,3,0,Friluftsliv,Vedlikehold av turstier i jordbrukslandskapet,Hoey tilrettelegging,6,METER,150,900,Turmuligheter og tilgjengelighet
2020,11,1122,999175473,1122,27,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,12,840,Regionalt prioriterte kulturlandskap
2020,11,1122,999175473,1122,27,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,1,70,Regionalt prioriterte kulturlandskap
2020,11,1122,999175473,1122,27,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,89,6230,Regionalt prioriterte kulturlandskap
2020,11,1122,999175473,1122,27,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,16,1120,Regionalt prioriterte kulturlandskap
2020,11,1122,999175473,1122,27,1,0,Biologisk mangfold,Beiting av kystlynghei,Viktig,40,DEKAR,109,4360,Utvalgte naturtyper
2020,11,1122,999175473,1122,27,1,0,Biologisk mangfold,Skjoetsel av biologisk verdifulle arealer,Beiting,50,DEKAR,72,3600,Prioriterte naturverdier
2020,11,1122,999175473,1122,27,1,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjoedsel,Nedfelling eller nedlegging av husdyrgjoedsel,75,DEKAR,51,3825,Miljoevennlig spredning av husdyrgjoedsel
2020,11,1121,999172385,1121,49,4,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,12,840,Regionalt prioriterte kulturlandskap
2020,11,1121,999172385,1121,49,4,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,5,350,Regionalt prioriterte kulturlandskap
2020,11,1121,999172385,1121,49,4,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,71,4970,Regionalt prioriterte kulturlandskap
2020,11,1121,999172385,1121,49,4,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,40,2800,Regionalt prioriterte kulturlandskap
2020,11,1121,999172385,1121,49,4,0,Biologisk mangfold,Beiting av kystlynghei,Svaert viktig,60,DEKAR,2500,50000,Utvalgte naturtyper
2020,11,1121,999172385,1121,49,4,0,Biologisk mangfold,Beiting av kystlynghei,Ikke klassifisert,0,DEKAR,0,"0,00E+00",Utvalgte naturtyper
2020,11,1121,999172385,1121,49,4,0,Miljoeavtale,Miljoeavtale,Trinn 1,60,DEKAR,161,9660,Miljoeavtale
2020,11,1121,999172385,1121,49,4,0,Friluftsliv,Vedlikehold av turstier i jordbrukslandskapet,Hoey tilrettelegging,6,METER,2522,15132,Turmuligheter og tilgjengelighet
2020,11,1121,999172385,1121,49,4,0,Avrenning til vann,Kantsone i eng,Prioriterte omraader,7,METER,841,5887,Avrenning
2020,11,1119,999162770,1119,111,5,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,14,980,Regionalt prioriterte kulturlandskap
2020,11,1119,999162770,1119,111,5,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,1,70,Regionalt prioriterte kulturlandskap
2020,11,1119,999162770,1119,111,5,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,64,4480,Regionalt prioriterte kulturlandskap
2020,11,1119,999162770,1119,111,5,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,39,2730,Regionalt prioriterte kulturlandskap
2020,11,1119,999162770,1119,111,5,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjoedsel,Nedfelling eller nedlegging av husdyrgjoedsel,75,DEKAR,254,19050,Miljoevennlig spredning av husdyrgjoedsel
2020,11,1119,999162770,1119,111,5,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,50,DEKAR,254,12700,Miljoevennlig spredning av husdyrgjoedsel
2020,11,1121,999115403,1121,31,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,2,140,Regionalt prioriterte kulturlandskap
2020,11,1121,999115403,1121,31,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,1,70,Regionalt prioriterte kulturlandskap
2020,11,1121,999115403,1121,31,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,69,4830,Regionalt prioriterte kulturlandskap
2020,11,1121,999115403,1121,31,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,79,5530,Regionalt prioriterte kulturlandskap
2020,11,1121,999115403,1121,31,3,0,Biologisk mangfold,Skjoetsel av biologisk verdifulle arealer,Beiting,50,DEKAR,24,1200,Prioriterte naturverdier
2020,11,1121,999115403,1121,31,3,0,Avrenning til vann,Kantsone i eng,Prioriterte omraader,7,METER,1339,9373,Avrenning
2020,11,1108,999113397,1108,109,5,0,Friluftsliv,Vedlikehold av turstier i jordbrukslandskapet,Hoey tilrettelegging,6,METER,1267,7602,Turmuligheter og tilgjengelighet
2020,11,1114,999053238,1114,12,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,15,1050,Regionalt prioriterte kulturlandskap
2020,11,1114,999053238,1114,12,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,5,350,Regionalt prioriterte kulturlandskap
2020,11,1114,999053238,1114,12,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,130,9100,Regionalt prioriterte kulturlandskap
2020,11,1114,999053238,1114,12,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,182,12740,Regionalt prioriterte kulturlandskap
2020,11,1114,999053238,1114,12,3,0,Biologisk mangfold,Beiting av kystlynghei,Svaert viktig,60,DEKAR,477,28620,Utvalgte naturtyper
2020,11,1114,999053238,1114,12,3,0,Biologisk mangfold,Beiting av kystlynghei,Ikke klassifisert,0,DEKAR,0,0,Utvalgte naturtyper
2020,11,1114,999053238,1114,12,3,0,Kulturminner og kulturmiljoeer,Skjoetsel av automatisk fredete kulturminner,Beiting,100,DEKAR,5,0,Automatisk fredede kulturminner
2020,11,1149,999033091,1149,54,7,0,Biologisk mangfold,Beiting av kystlynghei,Svaert viktig,60,DEKAR,202,12120,Utvalgte naturtyper
2020,11,1149,999033091,1149,54,7,0,Biologisk mangfold,Beiting av kystlynghei,Ikke klassifisert,0,DEKAR,0,0,Utvalgte naturtyper
2020,11,1114,998941636,1114,6,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,2,140,Regionalt prioriterte kulturlandskap
2020,11,1114,998941636,1114,6,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,2,140,Regionalt prioriterte kulturlandskap
2020,11,1114,998941636,1114,6,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,83,5810,Regionalt prioriterte kulturlandskap
2020,11,1114,998941636,1114,6,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,113,7910,Regionalt prioriterte kulturlandskap
2020,11,1114,998941636,1114,6,3,0,Kulturminner og kulturmiljoeer,Skjoetsel av enkeltstaaende automatisk fredete kulturminner,Beiting,500,ANTALL,31,15500,Automatisk fredede kulturminner
2020,11,1114,998941636,1114,6,3,0,Friluftsliv,Vedlikehold av turstier i jordbrukslandskapet,Hoey tilrettelegging,6,METER,1308,7848,Turmuligheter og tilgjengelighet
2020,11,1122,998819598,1122,9,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,36,2520,Regionalt prioriterte kulturlandskap
2020,11,1122,998819598,1122,9,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,1,70,Regionalt prioriterte kulturlandskap
2020,11,1122,998819598,1122,9,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,90,6300,Regionalt prioriterte kulturlandskap
2020,11,1122,998819598,1122,9,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,94,6580,Regionalt prioriterte kulturlandskap
2020,11,1122,998819598,1122,9,3,0,Kulturlandskap,Drift av bratt areal,Ikke klassifisert,0,DEKAR,0,0,Regionalt prioriterte kulturlandskap
2020,11,1122,998819598,1122,9,3,0,Friluftsliv,Vedlikehold av turstier i jordbrukslandskapet,Hoey tilrettelegging,6,METER,1913,11478,Turmuligheter og tilgjengelighet
2020,11,1119,998766338,1119,102,1,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjoedsel,Nedfelling eller nedlegging av husdyrgjoedsel,75,DEKAR,357,26775,Miljoevennlig spredning av husdyrgjoedsel
2020,11,1119,998766338,1119,102,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,50,DEKAR,357,17850,Miljoevennlig spredning av husdyrgjoedsel
2020,11,1108,998743621,1108,8,8,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,13,910,Regionalt prioriterte kulturlandskap
2020,11,1108,998743621,1108,8,8,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,4,280,Regionalt prioriterte kulturlandskap
2020,11,1108,998743621,1108,8,8,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,34,2380,Regionalt prioriterte kulturlandskap
2020,11,1108,998743621,1108,8,8,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,16,1120,Regionalt prioriterte kulturlandskap
2020,11,1160,998712238,1160,120,5,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,9,630,Regionalt prioriterte kulturlandskap
2020,11,1160,998712238,1160,120,5,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,1,70,Regionalt prioriterte kulturlandskap
2020,11,1160,998712238,1160,120,5,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,53,3710,Regionalt prioriterte kulturlandskap
2020,11,1160,998712238,1160,120,5,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,39,2730,Regionalt prioriterte kulturlandskap
2020,11,1160,998708702,1160,143,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,15,1050,Regionalt prioriterte kulturlandskap
2020,11,1160,998708702,1160,143,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,66,4620,Regionalt prioriterte kulturlandskap
2020,11,1160,998708702,1160,143,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,76,5320,Regionalt prioriterte kulturlandskap
2020,11,1160,998708702,1160,143,3,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjoedsel,Nedfelling eller nedlegging av husdyrgjoedsel,75,DEKAR,32,2400,Miljoevennlig spredning av husdyrgjoedsel
2020,11,1160,998708702,1160,143,3,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,50,DEKAR,32,1600,Miljoevennlig spredning av husdyrgjoedsel
2020,11,1119,998692733,1119,78,4,0,Kulturminner og kulturmiljoeer,Skjoetsel av enkeltstaaende automatisk fredete kulturminner,Beiting,500,ANTALL,3,1500,Automatisk fredede kulturminner
2020,11,1119,998692733,1119,78,4,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjoedsel,Nedfelling eller nedlegging av husdyrgjoedsel,75,DEKAR,33,2475,Miljoevennlig spredning av husdyrgjoedsel
2020,11,1119,998692733,1119,78,4,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,50,DEKAR,33,1650,Miljoevennlig spredning av husdyrgjoedsel
2020,11,1101,998541387,1101,119,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,1,70,Regionalt prioriterte kulturlandskap
2020,11,1101,998541387,1101,119,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,17,1190,Regionalt prioriterte kulturlandskap
2020,11,1101,998541387,1101,119,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,33,2310,Regionalt prioriterte kulturlandskap
2020,11,1101,998541387,1101,119,1,0,Avrenning til vann,Kantsone i eng,Prioriterte omraader,7,METER,1350,9450,Avrenning
2020,11,1133,998443849,1133,39,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,9,630,Regionalt prioriterte kulturlandskap
2020,11,1133,998443849,1133,39,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,70,DEKAR,1,70,Regionalt prioriterte kulturlandskap
2020,11,1133,998443849,1133,39,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,70,DEKAR,33,2310,Regionalt prioriterte kulturlandskap
2020,11,1133,998443849,1133,39,3,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,70,DEKAR,39,2730,Regionalt prioriterte kulturlandskap
2020,11,1119,998239249,1119,111,9,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,70,DEKAR,5,350,Regionalt prioriterte kulturlandskap
