soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep
2013,14,1420,987118393,1420,40,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,378,DEKAR,18,6804
2013,9,940,985271119,940,45,4,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Bygdenært,115,DEKAR,69,7935
2013,9,940,985271119,940,45,4,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,175,DEKAR,75,4200
2013,9,940,985271119,940,45,4,0,Kulturlandskap,Beite i utmark,Sau/geit,80,ANTALL_DYR,0,0
2013,9,940,985271119,940,45,4,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,690,DEKAR,12,8280
2013,9,940,985271119,940,45,4,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,575,ANTALL,4,2300
2013,9,940,985271119,940,45,4,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Lav tilrettelegging,5,METER,224,1120
2013,14,1430,994165674,1430,13,3,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,160,DYREENHETER,0,0
2013,14,1430,994165674,1430,13,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,252,DEKAR,35,8820
2013,14,1430,994165674,1430,13,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,378,DEKAR,11,4158
2013,14,1430,994165674,1430,13,3,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,0,0
2013,14,1430,994165674,1430,13,3,0,Kulturlandskap,Beite i utmark,Hest/storfe,100,ANTALL_DYR,0,0
2013,14,1430,994165674,1430,13,3,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,150,ANTALL,2,300
2013,14,1430,994165674,1430,13,3,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,328,2952
2013,4,425,969281244,425,41,57,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2013,4,425,969281244,425,41,57,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,50,DEKAR,55,2750
2013,4,425,969281244,425,41,57,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,95,DEKAR,65,6175
2013,5,533,969762692,533,22,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,95,DEKAR,21,1995
2013,5,533,969762692,533,22,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2013,5,533,969762692,533,22,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,65,DEKAR,182,11830
2013,5,533,969762692,533,22,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,97,DEKAR,275,26675
2013,5,533,969762692,533,22,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,139,DEKAR,26,3614
2013,9,940,996897354,940,63,8,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Bygdenært,115,DEKAR,47,5405
2013,9,940,996897354,940,63,8,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,80,DYREENHETER,97,7760
2013,10,1027,971213124,1027,86,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Bygdenært,115,DEKAR,112,12880
2013,10,1027,971213124,1027,86,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,80,DYREENHETER,245,19600
2013,10,1027,971213124,1027,86,1,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Beite,1500,DEKAR,2,3000
2013,16,1636,986000593,1636,171,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,240,DEKAR,22,5280
2013,16,1636,986000593,1636,171,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,240,DEKAR,2,480
2013,17,1749,987102128,1749,27,8,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2013,17,1749,987102128,1749,27,8,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,65,DEKAR,42,2730
2013,16,1636,993573035,1636,62,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2013,16,1636,993573035,1636,62,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,67,DEKAR,17,1139
2013,16,1634,983898394,1634,248,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,75,DYREENHETER,0,0
2013,16,1634,983898394,1634,248,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,240,DEKAR,0,0
2013,16,1634,983898394,1634,248,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,240,DEKAR,0,0
2013,16,1634,983898394,1634,248,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,180,DEKAR,44,7920
2013,16,1634,983898394,1634,248,1,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,420,DEKAR,0,0
2013,17,1739,969685272,1739,74,2,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Øyer/holmer/veiløse områder,150,DEKAR,0,0
2013,17,1739,969685272,1739,74,2,0,Biologisk mangfold,Slått av biologisk verdifulle arealer,Slått av biologisk verdifulle arealer,250,DEKAR,107,26750
2013,17,1702,969364182,1702,472,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2013,17,1702,969364182,1702,472,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,65,DEKAR,396,25740
2013,17,1702,969364182,1702,472,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,97,DEKAR,52,5044
2013,14,1433,986774432,1433,115,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,252,DEKAR,21,5292
2013,14,1433,986774432,1433,115,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,378,DEKAR,8,3024
2013,14,1433,986774432,1433,115,3,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,0,0
2013,14,1433,986774432,1433,115,3,0,Kulturlandskap,Beite i utmark,Hest/storfe,100,ANTALL_DYR,0,0
2013,16,1621,969178672,1621,81,22,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2013,16,1621,969178672,1621,81,22,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,67,DEKAR,181,12127
2013,17,1703,998278686,1703,18,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2013,17,1703,998278686,1703,18,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,65,DEKAR,82,5330
2013,14,1449,990931151,1449,174,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,252,DEKAR,6,1512
2013,14,1449,990931151,1449,174,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,378,DEKAR,3,1134
2013,14,1449,990931151,1449,174,2,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,0,0
2013,4,419,911726580,419,28,76,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2013,4,419,911726580,419,28,76,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,95,DEKAR,42,3990
2013,15,1539,969211394,1539,141,2,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,7,7000
2013,15,1539,969211394,1539,141,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,60,DEKAR,154,9240
2013,17,1721,977046017,1721,129,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,75,DEKAR,118,8850
2013,17,1721,977046017,1721,129,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,127,DEKAR,9,1143
2013,17,1721,977046017,1721,129,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,160,DEKAR,29,4640
2013,15,1528,993525073,1528,24,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,145,DEKAR,23,3335
2013,15,1528,993525073,1528,24,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,145,DEKAR,1,145
2013,15,1528,993525073,1528,24,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,60,DEKAR,148,8880
2013,17,1719,981398165,1719,119,2,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,150,DEKAR,10,1500
2013,17,1719,981398165,1719,119,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2013,17,1719,981398165,1719,119,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,65,DEKAR,26,1690
2013,5,528,984949448,528,3,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,95,DEKAR,30,2850
2013,5,528,984949448,528,3,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2013,5,528,984949448,528,3,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,97,DEKAR,11,1067
2013,5,528,984949448,528,3,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,139,DEKAR,243,33777
2013,7,720,986829474,720,145,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DYREENHETER,33,6600
2013,7,720,986829474,720,145,1,0,Kulturlandskap,Skjøtsel av særegne landskapselementer,Åkerholmer,400,ANTALL,1,400
2013,7,720,986829474,720,145,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,800,ANTALL,0,0
2013,7,720,986829474,720,145,1,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Trerekker/alleer,10,METER,449,4490
2013,7,720,986829474,720,145,1,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Lav tilrettelegging,10,METER,585,5850
2013,7,720,986829474,720,145,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2013,7,720,986829474,720,145,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,40,DEKAR,6,240
2013,7,720,986829474,720,145,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,60,DEKAR,140,8400
2013,7,720,986829474,720,145,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,170,DEKAR,20,3400
2013,7,720,986829474,720,145,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,270,DEKAR,13,3510
2013,7,720,986829474,720,145,1,0,Avrenning til vassdrag og kyst,Fangvekster sådd sammen med vekster,Fangvekster sådd sammen med vekster,90,DEKAR,179,16110
2013,7,720,986829474,720,145,1,0,Avrenning til vassdrag og kyst,Grasdekt vannvei,Korn,7,METER,4106,28742
2013,7,720,986829474,720,145,1,0,Avrenning til vassdrag og kyst,Vegetasjonssone,Korn,7,METER,719,5033
2013,7,720,986829474,720,145,1,0,Avrenning til vassdrag og kyst,Andre grasdekte arealer,Andre grasdekte arealer,210,DEKAR,0,0
2013,14,1445,969341859,1445,1,2,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,61,3050
2013,14,1445,969341859,1445,1,2,0,Kulturlandskap,Beite i utmark,Hest/storfe,100,ANTALL_DYR,11,1100
